scenario_id,daily_NH3_t,avg_rate_tph,curtail_MWh,unserved_base_MWh,max_curtail_MW,max_unserved_base_MW,rate_vector,curtail_vector,unserved_vector
W4P1,71.77669593250688,2.9906956638544533,5678.166306150871,0.0,477.7829006853673,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2.7767 3 3,60.7336 65.5175 58.2023 112.332 105.294 134.046 281.764 354.006 431.944 477.783 426.307 435.862 470.617 472.231 474.054 464.867 341.958 269.579 161.991 28.6631 24.2555 0 4.16646 21.9946,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P2,71.77669593250688,2.9906956638544533,3693.3038765226365,0.0,324.8398515976504,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2.7767 3 3,60.7336 65.5175 58.2023 112.332 105.294 134.046 173.678 182.05 230.51 261.61 215.047 254.08 313.4 324.84 316.837 317.476 233.871 156.579 98.1221 28.6631 24.2555 0 4.16646 21.9946,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P3,71.77669593250688,2.9906956638544533,2420.8301902015646,0.0,174.99830143228004,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2.7767 3 3,60.7336 65.5175 58.2023 112.332 105.294 134.046 173.678 167.311 171.554 163.349 82.3948 101.776 146.357 147.971 159.62 174.998 125.785 107.449 83.383 28.6631 24.2555 0 4.16646 21.9946,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W4P4,71.77669593250688,2.9906956638544533,1924.6145827945063,0.0,173.67755005622763,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2.7767 3 3,60.7336 65.5175 58.2023 112.332 105.294 134.046 173.678 157.485 146.989 124.045 23.4385 23.1674 77.5745 98.8407 110.49 130.781 86.4805 82.8839 73.557 28.6631 24.2555 0 4.16646 21.9946,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W5P1,72.0,3.0,5233.641896990904,0.0,487.1105856221046,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,32.1767 61.0343 75.8585 59.7009 73.5743 66.768 201.129 225.561 410.818 468.694 480.043 487.111 485.386 486.509 421.116 364.273 330.474 206.324 104.755 42.1739 32.5155 26.1128 4.56564 86.9693,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W5P2,72.0,3.0,3248.7794673626695,0.0,339.11833287514315,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,32.1767 61.0343 75.8585 59.7009 73.5743 66.768 93.0425 53.6053 209.384 252.521 268.783 305.329 328.17 339.118 263.899 216.882 222.387 93.3241 40.8853 42.1739 32.5155 26.1128 4.56564 86.9693,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W5P3,72.0,3.0,1976.3057810415976,0.0,162.24940350233015,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,32.1767 61.0343 75.8585 59.7009 73.5743 66.768 93.0425 38.8662 150.428 154.26 136.131 153.025 161.127 162.249 106.682 74.4041 114.301 44.1938 26.1463 42.1739 32.5155 26.1128 4.56564 86.9693,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W5P4,72.0,3.0,1480.090173634539,0.0,125.86268174126204,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,32.1767 61.0343 75.8585 59.7009 73.5743 66.768 93.0425 29.0401 125.863 114.956 77.1747 74.4164 92.3443 113.119 57.5522 30.1869 74.9963 19.6287 16.3202 42.1739 32.5155 26.1128 4.56564 86.9693,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W6P1,72.0,3.0,4437.885246869992,0.0,437.69933512250657,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,29.6587 38.0352 48.192 45.8216 42.9907 41.0361 146.564 231.027 313.694 361.375 403.615 423.64 437.699 432.435 399.437 339.8 261.323 206.6 127.293 30.1063 9.08655 21.2304 15.9577 31.2679,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W6P2,72.0,3.0,2453.022817241758,0.0,285.04434248876754,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,29.6587 38.0352 48.192 45.8216 42.9907 41.0361 38.4772 59.071 112.26 145.202 192.354 241.858 280.483 285.044 242.221 192.409 153.236 93.6005 63.4239 30.1063 9.08655 21.2304 15.9577 31.2679,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W6P3,72.0,3.0,1180.5491309206868,0.0,113.43963127234937,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,29.6587 38.0352 48.192 45.8216 42.9907 41.0361 38.4772 44.3319 53.3034 46.9412 59.7028 89.5547 113.44 108.175 85.0038 49.9311 45.1497 44.4702 48.6848 30.1063 9.08655 21.2304 15.9577 31.2679,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
W6P4,72.0,3.0,684.3335235136278,0.0,59.045154956839795,0.0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,29.6587 38.0352 48.192 45.8216 42.9907 41.0361 38.4772 34.5059 28.7383 7.63704 0.746481 10.9463 44.6573 59.0452 35.8735 5.71386 5.84547 19.9051 38.8587 30.1063 9.08655 21.2304 15.9577 31.2679,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
