mode,scenario,target_tpd,total_cost_yuan,ton_cost_yuan_per_t,E_load_MWh,E_RE_MWh,E_buy_MWh,E_sell_MWh,E_curtail_MWh,E_self_supply_MWh,E_self_use_MWh,balance_gap_MWh,self_use_gen_ratio,green_load_ratio,sell_ratio,is_all_qualified,statement_self_use_ratio,statement_green_load_ratio,statement_sell_ratio,class_metering
discrete,W5P4,45,302722.5650328767,6727.168111841704,683.22,330.4599999999999,445.47839999999997,92.7184,0.0,237.74160000000006,237.74159999999992,1.4210854715202004e-13,0.7194262543121709,0.34797224905594104,0.28057374568782917,False,0.4388525086243422,0.3479722490559409,0.28057374568782917,部分满足
discrete,W5P4,36,216109.8461328767,6003.051281468797,558.7199999999999,330.4599999999999,338.4842,110.2242,0.0,220.23579999999993,220.23579999999993,0.0,0.6664522181201961,0.3941791953035509,0.333547781879804,False,0.33290443624039207,0.3941791953035509,0.333547781879804,部分满足
discrete,W6P1,72,396943.3761328767,5513.102446289955,1056.7199999999998,715.76,431.7862,90.8262,0.0,624.9337999999998,624.9338,-2.2737367544323206e-13,0.8731052308036213,0.5913901506548565,0.12689476919637868,True,0.7462104616072424,0.5913901506548567,0.12689476919637868,全满足
discrete,W6P1,63,295693.52403287665,4693.5480005218515,932.22,715.76,339.46039999999994,123.00040000000001,0.0,592.7596000000001,592.7596,1.1368683772161603e-13,0.8281541298759361,0.6358580592563988,0.17184587012406397,True,0.6563082597518722,0.6358580592563987,0.17184587012406397,全满足
discrete,W6P1,54,214810.0890328767,3977.964611719939,807.7199999999999,715.76,257.4304000000002,165.47040000000024,0.0,550.2895999999997,550.2895999999997,0.0,0.7688185984128755,0.6812875749021936,0.23118140158712452,False,0.5376371968257508,0.6812875749021936,0.23118140158712452,部分满足
discrete,W6P1,45,149483.49513287668,3321.8554473972595,683.22,715.76,243.18619999999987,275.7262,0.0,440.03380000000016,440.0338,1.7053025658242404e-13,0.6147784173465967,0.6440587219343699,0.3852215826534034,False,0.22955683469319346,0.6440587219343695,0.3852215826534034,部分满足
discrete,W6P1,36,87425.94513287666,2428.4984759132403,558.72,715.76,243.18619999999987,400.22620000000006,0.0,315.53380000000016,315.5337999999999,2.2737367544323206e-13,0.4408374315412987,0.5647440578465065,0.5591625684587014,False,-0.11832513691740235,0.5647440578465062,0.5591625684587014,部分满足
discrete,W6P2,72,506640.5082328767,7036.6737254566215,1056.7199999999998,457.20000000000005,599.52,0.0,0.0,457.1999999999998,457.20000000000005,-2.2737367544323206e-13,1.0,0.432659550306609,0.0,True,0.9999999999999996,0.43265955030660924,0.0,全满足
discrete,W6P2,63,401858.81613287673,6378.71136718852,932.22,457.20000000000005,498.87420000000003,23.854200000000002,0.0,433.3458,433.34580000000005,-5.684341886080802e-14,0.9478254593175853,0.464853575336294,0.0521745406824147,True,0.8956509186351705,0.46485357533629407,0.0521745406824147,全满足
discrete,W6P2,54,316518.85833287676,5861.4603394977175,807.72,457.20000000000005,397.42580000000004,46.9058,0.0,410.2942,410.29420000000005,-5.684341886080802e-14,0.8974063867016623,0.5079658792650918,0.1025936132983377,True,0.7948127734033245,0.507965879265092,0.1025936132983377,全满足
discrete,W6P2,45,236415.2202328767,5253.671560730593,683.22,457.20000000000005,331.216,105.19600000000004,0.0,352.004,352.004,0.0,0.769912510936133,0.5152132548812974,0.23008748906386708,False,0.5398250218722659,0.5152132548812974,0.23008748906386708,部分满足
discrete,W6P2,36,161738.2932328767,4492.7303675799085,558.72,457.20000000000005,283.01,181.49000000000007,0.0,275.71000000000004,275.71,5.684341886080802e-14,0.6030402449693787,0.4934672107674685,0.39695975503062125,False,0.20608048993875758,0.4934672107674684,0.39695975503062125,部分满足
discrete,W6P3,72,607774.3322328768,8441.310169901066,1056.7199999999998,291.44,765.28,0.0,0.0,291.4399999999998,291.44,-1.7053025658242404e-13,1.0,0.2757968052085698,0.0,False,0.9999999999999994,0.27579680520857,0.0,部分满足
discrete,W6P3,63,502177.6001328768,7971.073017982171,932.22,291.44,662.7141999999999,21.93420000000001,0.0,269.50580000000014,269.50579999999997,1.7053025658242404e-13,0.9247385396651111,0.2891010705627428,0.07526146033488887,False,0.8494770793302227,0.28910107056274265,0.07526146033488887,部分满足
discrete,W6P3,54,402807.26423287665,7459.393782090308,807.72,291.44,574.816,58.53600000000002,0.0,232.904,232.90399999999997,2.842170943040401e-14,0.7991490529783145,0.2883474471351458,0.20085094702168552,False,0.5982981059566289,0.2883474471351458,0.20085094702168552,部分满足
discrete,W6P3,45,312046.3070328767,6934.362378508371,683.22,291.44,490.9504,99.1704,0.0,192.26960000000003,192.2696,2.842170943040401e-14,0.6597227559703541,0.2814168203506923,0.3402772440296459,False,0.3194455119407084,0.2814168203506923,0.3402772440296459,部分满足
discrete,W6P3,36,226613.6771328767,6294.824364802131,558.72,291.44,389.0982,121.81819999999999,0.0,169.6218,169.6218,0.0,0.5820127642053253,0.3035899914089347,0.41798723579467467,False,0.16402552841065063,0.3035899914089347,0.41798723579467467,部分满足
discrete,W6P4,72,647267.0682328767,8989.820392123287,1056.7199999999998,226.8,829.9200000000001,0.0,0.0,226.79999999999973,226.8,-2.8421709430404007e-13,1.0,0.21462639109697912,0.0,False,0.9999999999999988,0.2146263910969794,0.0,部分满足
discrete,W6P4,63,536745.1173328767,8519.763767188519,932.22,226.8,715.7518,10.331800000000001,0.0,216.46820000000002,216.46820000000002,0.0,0.9544453262786596,0.232207204307996,0.045554673721340394,False,0.908890652557319,0.232207204307996,0.045554673721340394,部分满足
discrete,W6P4,54,431432.80023287673,7989.496300608828,807.72,226.8,613.856,32.93600000000001,0.0,193.86400000000003,193.864,2.842170943040401e-14,0.854779541446208,0.24001386619125442,0.1452204585537919,False,0.7095590828924162,0.2400138661912544,0.1452204585537919,部分满足
discrete,W6P4,45,333375.8130328767,7408.351400730593,683.22,226.8,511.2504,54.8304,0.0,171.9696,171.9696,0.0,0.7582433862433863,0.251704575392992,0.24175661375661373,False,0.5164867724867723,0.251704575392992,0.24175661375661373,部分满足
discrete,W6P4,36,245270.47203287669,6813.068667579908,558.72,226.8,397.75239999999997,65.8324,0.0,160.96760000000006,160.9676,5.684341886080802e-14,0.7097336860670194,0.28810065864833917,0.29026631393298064,False,0.419467372134039,0.28810065864833906,0.29026631393298064,部分满足
continuous,W1P1,72,390965.99163287674,5430.083217123288,1056.7199999999998,761.7639999999999,430.28,135.324,0.0,626.4399999999998,626.4399999999998,0.0,0.8223544299809389,0.5928155045802104,0.17764557001906106,True,0.6447088599618778,0.5928155045802104,0.17764557001906106,全满足
continuous,W1P1,63,280661.50563287677,4454.944533855187,932.22,761.7639999999999,307.672,137.216,0.0,624.548,624.5479999999999,1.1368683772161603e-13,0.8198707211157261,0.6699577352985346,0.1801292788842739,True,0.6397414422314524,0.6699577352985345,0.1801292788842739,全满足
continuous,W1P1,54,201410.88153287672,3729.8311394977172,807.72,761.7639999999999,233.2101999999999,187.2541999999999,0.0,574.5098000000002,574.5098,1.1368683772161603e-13,0.7541834478919982,0.7112734611003815,0.24581655210800188,False,0.5083668957839965,0.7112734611003814,0.24581655210800188,部分满足
continuous,W1P1,45,139353.33153287676,3096.7407007305947,683.2200000000001,761.7639999999999,233.2101999999999,311.75419999999974,0.0,450.00980000000027,450.00980000000015,1.1368683772161603e-13,0.5907470030088061,0.6586601680278683,0.40925299699119383,False,0.18149400601761242,0.6586601680278681,0.40925299699119383,部分满足
continuous,W1P1,36,77295.78153287675,2147.1050425799094,558.72,761.7639999999999,233.2101999999999,436.25419999999986,0.0,325.50980000000015,325.50980000000004,1.1368683772161603e-13,0.4273105581256138,0.5825991552119132,0.5726894418743862,False,-0.14537888374877225,0.582599155211913,0.5726894418743862,部分满足
continuous,W1P2,72,489792.26853287674,6802.670396289955,1056.7199999999998,503.204,560.9662000000001,7.450200000000002,0.0,495.7537999999997,495.7538,-2.8421709430404007e-13,0.9851944738118139,0.4691439548792488,0.014805526188186108,True,0.9703889476236273,0.4691439548792491,0.014805526188186108,全满足
continuous,W1P2,63,374884.46853287687,5950.5471195694745,932.22,503.204,436.4662000000001,7.450200000000002,0.0,495.75379999999996,495.7538,-5.684341886080802e-14,0.9851944738118139,0.5317991461243053,0.014805526188186108,True,0.9703889476236277,0.5317991461243055,0.014805526188186108,全满足
continuous,W1P2,54,282975.11253287684,5240.279861719941,807.7200000000003,503.204,313.8582000000001,9.342199999999982,0.0,493.86180000000013,493.8618,1.1368683772161603e-13,0.9814345672927879,0.6114269796464121,0.01856543270721215,True,0.962869134585576,0.6114269796464119,0.01856543270721215,全满足
continuous,W1P2,45,205536.11553287663,4567.469234063925,683.22,503.204,247.2901999999999,67.27420000000012,0.0,435.9298000000001,435.9297999999999,2.2737367544323206e-13,0.866308296436435,0.6380518720177982,0.1336917035635649,True,0.7326165928728707,0.6380518720177979,0.1336917035635649,全满足
continuous,W1P2,36,143478.56553287673,3985.515709246576,558.72,503.204,247.2901999999999,191.77419999999984,0.0,311.4298000000001,311.42980000000017,-5.684341886080802e-14,0.6188937289846665,0.5573986970217643,0.3811062710153334,False,0.23778745796933307,0.5573986970217643,0.3811062710153334,部分满足
continuous,W1P3,72,587763.4826328767,8163.381703234399,1056.7199999999998,337.44399999999996,719.2760000000001,0.0,0.0,337.44399999999973,337.44399999999996,-2.2737367544323206e-13,1.0,0.31933151639033974,0.0,True,0.9999999999999993,0.31933151639033996,0.0,全满足
continuous,W1P3,63,472855.6826328768,7505.64575607741,932.22,337.44399999999996,594.776,0.0,0.0,337.4440000000001,337.44399999999996,1.1368683772161603e-13,1.0,0.36197893201175696,0.0,True,1.0000000000000004,0.36197893201175685,0.0,全满足
continuous,W1P3,54,362056.71563287673,6704.753993201421,807.7200000000001,337.44399999999996,472.168,1.8919999999999801,0.0,335.55200000000013,335.55199999999996,1.7053025658242404e-13,0.9943931437512595,0.41543108998167694,0.005606856248740474,True,0.9887862875025196,0.4154310899816767,0.005606856248740474,全满足
continuous,W1P3,45,271426.41563287674,6031.6981251750385,683.22,337.44399999999996,347.668,1.8919999999999801,0.0,335.552,335.55199999999996,5.684341886080802e-14,0.9943931437512595,0.49113316354907643,0.005606856248740474,True,0.9887862875025193,0.4911331635490764,0.005606856248740474,全满足
continuous,W1P3,36,186228.06953287672,5173.001931468798,558.72,337.44399999999996,247.2901999999999,26.014199999999846,0.0,311.4298000000001,311.4298000000001,0.0,0.9229080973435597,0.5573986970217643,0.07709190265644032,True,0.8458161946871193,0.5573986970217643,0.07709190265644032,全满足
continuous,W1P4,72,627256.2186328768,8711.89192545662,1056.7199999999998,272.804,783.9159999999999,0.0,0.0,272.80399999999986,272.804,-1.1368683772161603e-13,1.0,0.2581611022787493,0.0,False,0.9999999999999996,0.2581611022787494,0.0,部分满足
continuous,W1P4,63,512348.4186328767,8132.514581474234,932.22,272.804,659.4159999999998,0.0,0.0,272.8040000000002,272.804,2.2737367544323206e-13,1.0,0.2926390766128169,0.0,False,1.0000000000000009,0.2926390766128167,0.0,部分满足
continuous,W1P4,54,397440.6186328767,7360.011456164384,807.72,272.804,534.9159999999999,0.0,0.0,272.8040000000001,272.804,1.1368683772161603e-13,1.0,0.33774575347892843,0.0,True,1.0000000000000004,0.3377457534789283,0.0,全满足
continuous,W1P4,45,302996.69163287675,6733.2598140639275,683.22,272.804,412.308,1.8919999999999892,0.0,270.91200000000003,270.912,5.684341886080802e-14,0.9930646178208531,0.3965223500483007,0.006935382179146895,True,0.9861292356417066,0.39652235004830066,0.006935382179146895,全满足
continuous,W1P4,36,212366.3916328768,5899.066434246578,558.72,272.804,287.80800000000005,1.8919999999999892,0.0,270.912,270.912,0.0,0.9930646178208531,0.4848797250859106,0.006935382179146895,True,0.9861292356417064,0.4848797250859106,0.006935382179146895,全满足
continuous,W2P1,72,420187.3116328767,5835.934883789954,1056.7199999999998,658.904,487.428,89.61199999999998,0.0,569.2919999999998,569.292,-2.2737367544323206e-13,0.8639983973386108,0.5387349534408357,0.1360016026613892,True,0.7279967946772213,0.5387349534408359,0.1360016026613892,全满足
continuous,W2P1,63,309244.01763287676,4908.635200521853,932.22,658.904,363.396,90.07999999999998,0.0,568.8240000000001,568.8240000000001,0.0,0.8632881269502083,0.6101821458454013,0.13671187304979177,True,0.7265762539004166,0.6101821458454013,0.13671187304979177,全满足
continuous,W2P1,54,223822.65843287678,4144.864045053274,807.72,658.904,263.25639999999987,114.44039999999977,0.0,544.4636000000002,544.4636000000003,-1.1368683772161603e-13,0.8263170355620854,0.6740746793443274,0.17368296443791473,True,0.6526340711241705,0.6740746793443275,0.17368296443791473,全满足
continuous,W2P1,45,161765.10843287676,3594.780187397261,683.2200000000001,658.904,263.25639999999987,238.94039999999976,0.0,419.96360000000027,419.96360000000027,0.0,0.6373669001857635,0.6146828254442203,0.3626330998142366,False,0.2747338003715269,0.6146828254442203,0.3626330998142366,部分满足
continuous,W2P1,36,99707.55843287674,2769.654400913243,558.72,658.904,263.25639999999987,363.44039999999984,0.0,295.46360000000016,295.46360000000016,0.0,0.44841676480944137,0.5288223081328755,0.5515832351905586,False,-0.10316647038111726,0.5288223081328755,0.5515832351905586,部分满足
continuous,W2P2,72,530334.7026328767,7365.7597587899545,1056.7199999999998,400.34400000000005,656.376,0.0,0.0,400.3439999999998,400.34400000000005,-2.2737367544323206e-13,1.0,0.37885532591414933,0.0,True,0.9999999999999994,0.37885532591414955,0.0,全满足
continuous,W2P2,63,415426.90263287676,6594.077819569472,932.22,400.34400000000005,531.876,0.0,0.0,400.34400000000005,400.34400000000005,0.0,1.0,0.4294522752140053,0.0,True,1.0,0.4294522752140053,0.0,全满足
continuous,W2P2,54,320338.7076328766,5932.1982894977145,807.7199999999998,400.34400000000005,407.8439999999997,0.46799999999998965,0.0,399.8760000000001,399.87600000000003,5.684341886080802e-14,0.9988310053354115,0.4950675976823654,0.001168994664588428,True,0.9976620106708233,0.49506759768236536,0.001168994664588428,全满足
continuous,W2P2,45,229708.40763287674,5104.631280730594,683.22,400.34400000000005,283.344,0.46799999999998965,0.0,399.87600000000003,399.87600000000003,0.0,0.9988310053354115,0.5852814613155353,0.001168994664588428,True,0.9976620106708232,0.5852814613155353,0.001168994664588428,全满足
continuous,W2P2,36,165890.34243287673,4608.065067579909,558.72,400.34400000000005,277.3363999999999,118.96039999999988,0.0,281.3836000000001,281.3836000000002,-5.684341886080802e-14,0.7028545450912219,0.5036218499427264,0.2971454549087781,False,0.4057090901824436,0.5036218499427265,0.2971454549087781,部分满足
continuous,W2P3,72,631468.5266328767,8770.396203234399,1056.7199999999998,234.584,822.136,0.0,0.0,234.58399999999983,234.584,-1.7053025658242404e-13,1.0,0.22199258081611012,0.0,False,0.9999999999999992,0.22199258081611029,0.0,部分满足
continuous,W2P3,63,516560.7266328767,8199.376613220265,932.2199999999999,234.584,697.636,0.0,0.0,234.58399999999995,234.584,-5.684341886080802e-14,1.0,0.2516401707751389,0.0,False,0.9999999999999998,0.25164017077513895,0.0,部分满足
continuous,W2P3,54,401740.7156328766,7439.6428820903075,807.7199999999998,234.584,573.1359999999999,0.0,0.0,234.58399999999995,234.584,-5.684341886080802e-14,1.0,0.29042737582330513,0.0,False,0.9999999999999998,0.2904273758233052,0.0,部分满足
continuous,W2P3,45,310499.83163287665,6899.99625850837,683.2199999999998,234.584,449.1039999999998,0.46799999999998965,0.0,234.11599999999999,234.116,-2.842170943040401e-14,0.9980049790267026,0.34266561283334807,0.0019950209732973673,True,0.9960099580534053,0.34266561283334807,0.0019950209732973673,全满足
continuous,W2P3,36,219869.5316328768,6107.486989802133,558.7200000000001,234.584,324.60400000000004,0.46799999999998965,0.0,234.1160000000001,234.116,8.526512829121202e-14,0.9980049790267026,0.41902205040091645,0.0019950209732973673,True,0.9960099580534058,0.4190220504009163,0.0019950209732973673,全满足
continuous,W2P4,72,670961.2626328768,9318.906425456622,1056.7199999999998,169.94400000000002,886.776,0.0,0.0,169.94399999999985,169.94400000000002,-1.7053025658242404e-13,1.0,0.16082216670451954,0.0,False,0.999999999999999,0.16082216670451968,0.0,部分满足
continuous,W2P4,63,556053.4626328769,8826.245438617094,932.22,169.94400000000002,762.276,0.0,0.0,169.94400000000007,169.94400000000002,5.684341886080802e-14,1.0,0.1823003153761988,0.0,False,1.0000000000000004,0.18230031537619876,0.0,部分满足
continuous,W2P4,54,441145.66263287654,8169.364122831047,807.7199999999998,169.94400000000002,637.7759999999996,0.0,0.0,169.9440000000002,169.94400000000002,1.7053025658242404e-13,1.0,0.2103996434407966,0.0,False,1.000000000000001,0.2103996434407964,0.0,部分满足
continuous,W2P4,45,342767.17773287673,7617.048394063928,683.2199999999998,169.94400000000002,516.6317999999999,3.355799999999968,0.0,166.58819999999992,166.58820000000006,-1.4210854715202004e-13,0.98025349526903,0.24382804953016593,0.019746504730970012,False,0.9605069905380594,0.24382804953016612,0.019746504730970012,部分满足
continuous,W2P4,36,252136.87773287686,7003.802159246579,558.7200000000003,169.94400000000002,392.1318000000001,3.355799999999968,0.0,166.58820000000014,166.58820000000006,8.526512829121202e-14,0.98025349526903,0.29816043814433,0.019746504730970012,False,0.9605069905380608,0.29816043814432985,0.019746504730970012,部分满足
continuous,W3P1,72,380328.03313287674,5282.333793512177,1056.7199999999998,780.8399999999999,402.2482,126.36819999999997,0.0,654.4717999999998,654.4717999999999,-1.1368683772161603e-13,0.8381637723477281,0.6193426830191535,0.1618362276522719,True,0.676327544695456,0.6193426830191536,0.1618362276522719,全满足
continuous,W3P1,63,271961.7421328768,4316.853049728204,932.2200000000003,780.8399999999999,277.7482000000002,126.36819999999999,0.0,654.4718,654.4717999999999,1.1368683772161603e-13,0.8381637723477281,0.702057239707365,0.1618362276522719,True,0.6763275446954563,0.7020572397073649,0.1618362276522719,全满足
continuous,W3P1,54,197414.3431328768,3655.821169127348,807.72,780.8399999999999,223.32619999999991,196.44619999999986,0.0,584.3938,584.3938,0.0,0.7484168331540394,0.723510374882385,0.2515831668459606,False,0.49683366630807885,0.723510374882385,0.2515831668459606,部分满足
continuous,W3P1,45,135356.79313287672,3007.928736286149,683.22,780.8399999999999,223.32619999999991,320.9461999999999,0.0,459.8938000000001,459.8938,1.1368683772161603e-13,0.5889731571128529,0.6731269576417553,0.41102684288714714,False,0.17794631422570592,0.6731269576417552,0.41102684288714714,部分满足
continuous,W3P1,36,73299.24313287673,2036.0900870243536,558.72,780.8399999999999,223.32619999999991,445.4461999999999,0.0,335.3938000000001,335.3938,1.1368683772161603e-13,0.42952948107166644,0.6002895904925546,0.5704705189283336,False,-0.14094103785666695,0.6002895904925544,0.5704705189283336,部分满足
continuous,W3P2,72,479823.91303287674,6664.22101434551,1056.7199999999998,522.28,538.1664,3.7264000000000053,0.0,518.5535999999998,518.5536,-1.1368683772161603e-13,0.9928651298154246,0.49071996366114007,0.007134870184575334,True,0.985730259630849,0.4907199636611402,0.007134870184575334,全满足
continuous,W3P2,63,366106.39303287683,5811.212587823442,932.2200000000003,522.28,413.6664000000002,3.7264000000000053,0.0,518.5536000000001,518.5536,1.1368683772161603e-13,0.9928651298154246,0.5562566776082898,0.007134870184575334,True,0.9857302596308495,0.5562566776082897,0.007134870184575334,全满足
continuous,W3P2,54,275476.0930328768,5101.409130238459,807.72,522.28,289.16640000000007,3.7264000000000053,0.0,518.5536,518.5536,0.0,0.9928651298154246,0.6419967315406329,0.007134870184575334,True,0.9857302596308493,0.6419967315406329,0.007134870184575334,全满足
continuous,W3P2,45,201539.57713287676,4478.6572696194835,683.22,522.28,237.4061999999999,76.46619999999982,0.0,445.8138000000001,445.8138000000001,0.0,0.8535915600827145,0.6525186616316854,0.14640843991728542,True,0.7071831201654291,0.6525186616316854,0.14640843991728542,全满足
continuous,W3P2,36,139482.02713287674,3874.5007536910207,558.72,522.28,237.4061999999999,200.96619999999987,0.0,321.3138000000001,321.3138000000001,0.0,0.6152136784866358,0.5750891323024057,0.3847863215133643,False,0.2304273569732716,0.5750891323024057,0.3847863215133643,部分满足
continuous,W3P3,72,579375.8802328767,8046.887225456621,1056.7199999999998,356.52000000000004,700.1999999999999,0.0,0.0,356.51999999999987,356.52000000000004,-1.7053025658242404e-13,1.0,0.33738360208948437,0.0,True,0.9999999999999996,0.33738360208948454,0.0,全满足
continuous,W3P3,63,464468.0802328768,7372.509210045664,932.22,356.52000000000004,575.7,0.0,0.0,356.52,356.52000000000004,-5.684341886080802e-14,1.0,0.3824419128531891,0.0,True,0.9999999999999999,0.3824419128531892,0.0,全满足
continuous,W3P3,54,355412.3082328768,6581.709411719941,807.72,356.52000000000004,451.20000000000005,0.0,0.0,356.52,356.52000000000004,-5.684341886080802e-14,1.0,0.4413905808943693,0.0,True,0.9999999999999999,0.4413905808943694,0.0,全满足
continuous,W3P3,45,264782.0082328767,5884.04462739726,683.22,356.52000000000004,326.7,0.0,0.0,356.52000000000004,356.52000000000004,0.0,1.0,0.5218231316413454,0.0,True,1.0,0.5218231316413454,0.0,全满足
continuous,W3P3,36,182231.53113287667,5061.986975913241,558.72,356.52000000000004,237.4061999999999,35.20619999999998,0.0,321.3138000000001,321.31380000000007,5.684341886080802e-14,0.9012504207337598,0.5750891323024057,0.09874957926624026,True,0.8025008414675198,0.5750891323024055,0.09874957926624026,全满足
continuous,W3P4,72,618868.6162328768,8595.397447678844,1056.7199999999998,291.88,764.8399999999999,0.0,0.0,291.8799999999999,291.88,-1.1368683772161603e-13,1.0,0.2762131879778938,0.0,False,0.9999999999999996,0.2762131879778939,0.0,部分满足
continuous,W3P4,63,503960.81623287697,7999.378035442492,932.2200000000003,291.88,640.3400000000001,0.0,0.0,291.8800000000001,291.88,1.1368683772161603e-13,1.0,0.313102057454249,0.0,True,1.0000000000000004,0.3131020574542489,0.0,全满足
continuous,W3P4,54,389053.0162328768,7204.685485794015,807.7200000000001,291.88,515.84,0.0,0.0,291.8800000000001,291.88,1.1368683772161603e-13,1.0,0.3613628485118606,0.0,True,1.0000000000000004,0.36136284851186046,0.0,全满足
continuous,W3P4,45,296287.5442328767,6584.167649619481,683.22,291.88,391.3399999999999,0.0,0.0,291.8800000000001,291.88,1.1368683772161603e-13,1.0,0.4272123181405698,0.0,True,1.0000000000000004,0.42721231814056965,0.0,全满足
continuous,W3P4,36,205657.24423287672,5712.70122869102,558.72,291.88,266.84,0.0,0.0,291.88000000000005,291.88,5.684341886080802e-14,1.0,0.5224083619702177,0.0,True,1.0000000000000002,0.5224083619702176,0.0,全满足
continuous,W4P1,72,355389.29663287674,4935.962453234399,1056.7199999999998,876.924,353.50199999999995,173.706,0.0,703.2179999999998,703.218,-1.1368683772161603e-13,0.8019144190374536,0.6654724051782875,0.19808558096254636,True,0.6038288380749071,0.6654724051782877,0.19808558096254636,全满足
continuous,W4P1,63,247985.52563287673,3936.278184648837,932.22,876.924,229.002,173.70599999999996,0.0,703.2180000000001,703.2180000000001,0.0,0.8019144190374538,0.754347686168501,0.1980855809625463,True,0.6038288380749075,0.754347686168501,0.1980855809625463,全满足
continuous,W4P1,54,176737.00553287676,3272.9075098680883,807.7200000000001,876.924,188.9541999999999,258.1581999999998,0.0,618.7658000000002,618.7658000000001,1.1368683772161603e-13,0.7056093800603018,0.7660647253998912,0.29439061993969806,False,0.411218760120604,0.7660647253998911,0.29439061993969806,部分满足
continuous,W4P1,45,114679.45553287683,2548.4323451750406,683.2200000000001,876.924,188.9541999999999,382.65819999999974,0.0,494.26580000000024,494.26580000000024,0.0,0.5636358452956017,0.7234357893504291,0.43636415470439827,False,0.12727169059120347,0.7234357893504291,0.43636415470439827,部分满足
continuous,W4P1,36,52621.905532876815,1461.719598135467,558.7200000000001,876.924,188.9541999999999,507.15819999999974,0.0,369.76580000000024,369.76580000000024,0.0,0.4216623105309015,0.6618087772050404,0.5783376894690985,False,-0.15667537893819705,0.6618087772050404,0.5783376894690985,部分满足
continuous,W4P2,72,445192.66853287676,6183.231507401066,1056.7199999999998,618.364,448.09619999999995,9.740200000000009,0.0,608.6237999999998,608.6238000000001,-2.2737367544323206e-13,0.9842484361961564,0.5759555984555984,0.015751563803843703,True,0.9684968723923124,0.5759555984555986,0.015751563803843703,全满足
continuous,W4P2,63,332646.3185328767,5280.1002941726465,932.22,618.364,323.5961999999999,9.740200000000009,0.0,608.6238000000001,608.6238000000001,0.0,0.9842484361961564,0.6528757160326962,0.015751563803843703,True,0.9684968723923127,0.6528757160326962,0.015751563803843703,全满足
continuous,W4P2,54,242919.78953287678,4498.514620979199,807.7200000000003,618.364,203.03419999999988,13.678199999999757,0.0,604.6858000000004,604.6858000000003,1.1368683772161603e-13,0.9778800188885516,0.7486329421086518,0.022119981111448524,True,0.955760037777103,0.7486329421086516,0.022119981111448524,全满足
continuous,W4P2,45,180862.23953287673,4019.1608785083718,683.22,618.364,203.03419999999988,138.17819999999983,0.0,480.18580000000014,480.1858000000002,-5.684341886080802e-14,0.776542295476451,0.7028274933403591,0.22345770452354896,False,0.553084590952902,0.7028274933403591,0.22345770452354896,部分满足
continuous,W4P2,36,118804.6895328767,3300.1302648021306,558.7200000000001,618.364,203.03419999999988,262.6781999999999,0.0,355.68580000000026,355.68580000000014,1.1368683772161603e-13,0.5752045720643506,0.6366083190148915,0.42479542793564934,False,0.1504091441287015,0.6366083190148912,0.42479542793564934,部分满足
continuous,W4P3,72,542570.0386328767,7535.694981012177,1056.7199999999998,452.60400000000004,604.116,0.0,0.0,452.6039999999998,452.60400000000004,-2.2737367544323206e-13,1.0,0.42831024301612525,0.0,True,0.9999999999999994,0.42831024301612547,0.0,全满足
continuous,W4P3,63,427662.23863287666,6788.289502109154,932.2199999999998,452.60400000000004,479.61599999999976,0.0,0.0,452.60400000000004,452.60400000000004,0.0,1.0,0.4855120036042996,0.0,True,1.0,0.4855120036042996,0.0,全满足
continuous,W4P3,54,320572.06663287664,5936.519752460678,807.7199999999998,452.60400000000004,355.1159999999999,0.0,0.0,452.6039999999999,452.60400000000004,-1.1368683772161603e-13,1.0,0.5603476452235924,0.0,True,0.9999999999999998,0.5603476452235925,0.0,全满足
continuous,W4P3,45,229941.7666328767,5109.817036286149,683.22,452.60400000000004,230.616,0.0,0.0,452.60400000000004,452.60400000000004,0.0,1.0,0.662457188021428,0.0,True,1.0,0.662457188021428,0.0,全满足
continuous,W4P3,36,161554.1935328767,4487.616487024353,558.72,452.60400000000004,203.03419999999988,96.91819999999987,0.0,355.68580000000014,355.6858000000002,-5.684341886080802e-14,0.785865348074697,0.6366083190148915,0.21413465192530304,False,0.5717306961493939,0.6366083190148915,0.21413465192530304,部分满足
continuous,W4P4,72,582062.7746328769,8084.205203234401,1056.7199999999998,387.964,668.7560000000001,0.0,0.0,387.9639999999997,387.964,-2.8421709430404007e-13,1.0,0.36713982890453456,0.0,True,0.9999999999999992,0.36713982890453484,0.0,全满足
continuous,W4P4,63,467154.9746328767,7415.158327505979,932.2199999999998,387.964,544.2559999999999,0.0,0.0,387.96399999999994,387.964,-5.684341886080802e-14,1.0,0.41617214820535925,0.0,True,0.9999999999999999,0.41617214820535936,0.0,全满足
continuous,W4P4,54,352247.1746328767,6523.0958265347535,807.7199999999998,387.964,419.75599999999986,0.0,0.0,387.96399999999994,387.964,-5.684341886080802e-14,1.0,0.4803199128410836,0.0,True,0.9999999999999999,0.48031991284108366,0.0,全满足
continuous,W4P4,45,261447.30263287673,5809.940058508372,683.22,387.964,295.256,0.0,0.0,387.96400000000006,387.964,5.684341886080802e-14,1.0,0.5678463745206522,0.0,True,1.0000000000000002,0.5678463745206522,0.0,全满足
continuous,W4P4,36,178224.8495328767,4950.6902648021305,558.72,387.964,203.03419999999988,32.278199999999934,0.0,355.68580000000014,355.6858000000001,5.684341886080802e-14,0.9168010433957792,0.6366083190148915,0.08319895660422084,True,0.8336020867915584,0.6366083190148913,0.08319895660422084,全满足
