mode,scenario_id,Q_day,M_self,M_green,M_green_2030,M_sell,min_policy_margin,violation_score
continuous,W2P4,45,0.343180106387987,-0.0653935774713855,-0.115393577471385,0.143180106387987,-0.0653935774713855,0.0653935774713855
continuous,W2P4,36,0.288303205761898,-0.0298077749140893,-0.0798077749140893,0.088303205761898,-0.0298077749140893,0.0298077749140893
continuous,W3P1,72,0.238163772347728,0.319342683019153,0.269342683019153,0.0381637723477281,0.0381637723477281,0
continuous,W3P1,63,0.219105066338815,0.386093411426487,0.336093411426487,0.0191050663388146,0.0191050663388146,0
continuous,W3P1,54,0.188186824445469,0.461956866240776,0.411956866240776,-0.0118131755545311,-0.0118131755545311,0.0118131755545311
continuous,W3P1,45,0.140035858818708,0.545773835660548,0.495773835660548,-0.059964141181292,-0.059964141181292,0.059964141181292
continuous,W3P1,36,0.0763867117463244,0.645285294959908,0.595285294959908,-0.123613288253676,-0.123613288253676,0.123613288253676
continuous,W3P2,72,0.392865129815425,0.19071996366114,0.14071996366114,0.192865129815425,0.19071996366114,0
continuous,W3P2,63,0.364371218503485,0.240292849327412,0.190292849327412,0.164371218503485,0.164371218503485,0
continuous,W3P2,54,0.318146588037068,0.293682959441391,0.243682959441391,0.118146588037068,0.118146588037068,0
continuous,W3P2,45,0.25024852569503,0.349963115833846,0.299963115833846,0.0502485256950295,0.0502485256950295,0
continuous,W3P2,36,0.175958872635368,0.425350443871707,0.375350443871707,-0.024041127364632,-0.024041127364632,0.024041127364632
continuous,W3P3,72,0.4,0.0373836020894844,-0.0126163979105156,0.2,0.0373836020894844,0
continuous,W3P3,63,0.358258162234938,0.0664780845723112,0.0164780845723113,0.158258162234938,0.0664780845723112,0
continuous,W3P3,54,0.292314596656569,0.0938592581587679,0.043859258158768,0.092314596656569,0.092314596656569,0
continuous,W3P3,45,0.202485134073825,0.118755305758028,0.0687553057580282,0.00248513407382472,0.00248513407382472,0
continuous,W3P3,36,0.103018624481095,0.148597150630011,0.0985971506300115,-0.096981375518905,-0.096981375518905,0.096981375518905
continuous,W3P4,72,0.4,-0.0237868120221061,-0.0737868120221061,0.2,-0.0237868120221061,0.0237868120221061
continuous,W3P4,63,0.351358092366726,-0.00212782390422855,-0.0521278239042285,0.151358092366726,-0.00212782390422855,0.00212782390422855
continuous,W3P4,54,0.287839523091682,0.0208322190858219,-0.029167780914178,0.0878395230916815,0.0208322190858219,0
